날짜,한화
2012-12-13,94574.0938
2012-12-12,93414.9535
2012-12-11,93220.175
2012-12-10,93672.6306
2012-12-07,94009.598
2012-12-06,95806.4184
2012-12-05,96571.2
2012-12-04,97013.73700000001
2012-12-03,96993.10250000001
2012-11-30,95577.4512
2012-11-29,94495.48349999999
2012-11-28,95858.6478
2012-11-27,96389.47559999999
2012-11-26,96753.13849999999
2012-11-23,96719.808
2012-11-21,96488.04000000001
2012-11-20,98131.8625
2012-11-19,96532.848
2012-11-16,94238.664
2012-11-15,95408.8008
2012-11-14,94461.905
2012-11-13,95046.8391
2012-11-12,95757.09
2012-11-09,94610.95
2012-11-08,94196.6948
2012-11-07,98307.1244
2012-11-06,95242.76580000001
2012-11-05,93980.123
2012-11-02,96671.7312
2012-11-01,95868.906
2012-10-31,95458.6404
2012-10-30,94915.0529
2012-10-29,96237.2121
2012-10-26,96030.18000000001
2012-10-25,95877.46650000001
2012-10-24,96864.69799999999
2012-10-23,99896.52380000001
2012-10-22,100226.59199999999
2012-10-19,102952.2624
2012-10-18,102770.2604
2012-10-17,103009.89600000001
2012-10-16,102459.216
2012-10-15,102364.4545
2012-10-12,104295.77419999999
2012-10-11,102874.0678
2012-10-10,104119.1004
2012-10-09,101176.49900000001
2012-10-08,101557.45499999999
2012-10-05,103319.3655
2012-10-04,99988.161
2012-10-03,104084.712
2012-10-02,104569.3078
2012-10-01,104478.7485
2012-09-28,104796.93299999999
2012-09-27,102267.824
2012-09-26,103110.67059999998
2012-09-25,104576.16739999999
2012-09-24,105736.005
2012-09-21,105204.19440000001
2012-09-20,103879.0515
2012-09-19,107998.23509999999
2012-09-18,109823.87599999999
2012-09-17,112581.85050000002
2012-09-14,111166.57560000001
2012-09-13,109590.0273
2012-09-12,109497.64149999998
2012-09-11,108865.474
2012-09-10,108861.876
2012-09-07,106739.21100000001
2012-09-06,108520.32
2012-09-05,107972.37299999999
2012-09-04,108729.1694
2012-08-31,107531.77500000001
2012-08-30,107887.22399999999
2012-08-29,108286.96399999999
2012-08-28,108188.5902
2012-08-27,109973.7254
2012-08-24,109355.6646
2012-08-23,111580.72099999999
2012-08-22,111407.3256
2012-08-21,110305.9986
2012-08-20,110831.3448
2012-08-17,108809.798
2012-08-16,107253.37449999999
2012-08-15,106547.45
2012-08-14,106183.54429999998
2012-08-13,106881.285
2012-08-10,107297.68759999999
2012-08-09,107877.08090000002
2012-08-08,106590.15099999998
2012-08-07,105351.22499999999
2012-08-06,104426.2818
2012-08-03,99938.878
2012-08-02,100729.70150000001
2012-08-01,100226.55649999999
2012-07-31,101699.2305
2012-07-30,103075.09
2012-07-27,102039.63
2012-07-26,103231.25999999998
2012-07-25,101923.92
2012-07-24,102014.73
2012-07-23,106473.7225
2012-07-20,106698.54
2012-07-19,103983.84799999998
2012-07-18,102749.95529999999
2012-07-17,101812.323
2012-07-16,100861.68799999998
2012-07-13,99374.364
2012-07-12,100368.69399999999
2012-07-11,98001.0254
2012-07-10,100351.252
2012-07-09,98648.72
2012-07-06,101014.43100000001
2012-07-05,102206.8125
2012-07-03,98278.78199999999
2012-07-02,99573.795
2012-06-29,92550.63139999998
2012-06-28,95215.88799999999
2012-06-27,93804.0039
2012-06-26,93571.4223
2012-06-25,94507.68000000001
2012-06-22,91929.2212
2012-06-21,95378.45799999998
2012-06-20,98933.56880000001
2012-06-19,98102.9966
2012-06-18,99285.5647
2012-06-15,98436.7224
2012-06-14,96158.016
2012-06-13,97388.52690000001
2012-06-12,94661.5626
2012-06-11,99100.89199999999
2012-06-08,96525.746
2012-06-07,98213.85
2012-06-06,96165.98400000001
2012-06-05,96230.918
2012-06-04,94458.25599999998
2012-06-01,98420.58399999999
2012-05-31,99666.92
2012-05-30,102808.09
2012-05-29,102921.0
2012-05-25,102411.12000000001
2012-05-24,102199.31700000001
2012-05-23,103577.51000000001
2012-05-22,105063.02399999999
2012-05-21,103810.498
2012-05-18,105637.536
2012-05-17,105869.124
2012-05-16,106113.89799999999
2012-05-15,106907.144
2012-05-14,109100.02050000001
2012-05-11,109489.1525
2012-05-10,109711.875
2012-05-09,110667.501
2012-05-08,111223.784
2012-05-07,112051.54
2012-05-04,116942.34100000001
2012-05-03,119939.0895
2012-05-02,120329.69200000001
2012-05-01,118415.56550000001
2012-04-30,118691.56950000001
2012-04-27,117138.525
2012-04-26,117194.108
2012-04-25,117611.96
2012-04-24,117297.93599999999
2012-04-23,117929.138
2012-04-20,116714.403
2012-04-19,116680.734
2012-04-18,118216.746
2012-04-17,116786.43000000001
2012-04-16,116205.12000000001
2012-04-13,116912.93099999998
2012-04-12,114840.6175
2012-04-11,113688.722
2012-04-10,115029.15299999999
2012-04-09,116161.3635
2012-04-05,114521.472
2012-04-04,116981.5465
2012-04-03,117287.664
2012-04-02,115094.415
2012-03-30,116041.15050000002
2012-03-29,118698.315
2012-03-28,119499.02799999999
2012-03-27,119432.1225
2012-03-26,118953.38100000002
2012-03-23,118108.536
2012-03-22,120252.0385
2012-03-21,119743.5295
2012-03-20,121243.59
2012-03-19,120861.52700000002
2012-03-16,119010.128
2012-03-15,118745.525
2012-03-14,119695.51100000001
2012-03-13,120055.2125
2012-03-12,121134.22499999999
2012-03-09,120289.7865
2012-03-08,119658.112
2012-03-07,117595.051
2012-03-06,120338.085
2012-03-05,119495.95000000001
2012-03-02,121544.43750000001
2012-03-01,119424.76
2012-02-29,119490.704
2012-02-28,120321.06999999999
2012-02-27,122490.42300000001
2012-02-24,122144.70599999999
2012-02-23,119267.91500000001
2012-02-22,119632.285
2012-02-21,117469.625
2012-02-17,115159.10250000001
2012-02-16,114846.395
2012-02-15,114022.045
2012-02-14,113638.54950000001
2012-02-13,112640.22
2012-02-10,113305.227
2012-02-09,112884.80999999998
2012-02-08,112968.1875
2012-02-07,111966.6075
2012-02-06,112459.64399999999
2012-02-03,111338.1945
2012-02-02,112603.90049999999
2012-02-01,113584.62899999999
2012-01-31,114507.984
2012-01-30,116100.0
2012-01-27,115459.12200000002
2012-01-26,114739.08599999998
2012-01-25,113653.44
2012-01-24,115426.322
2012-01-23,113976.06
2012-01-20,116176.3275
2012-01-19,117069.55
2012-01-18,116667.0965
2012-01-17,114287.25
2012-01-13,114030.40000000001
2012-01-12,116604.5
2012-01-11,117662.86
2012-01-10,117254.75
2012-01-09,119908.88
2012-01-06,117489.98749999999
2012-01-05,119305.1145
2012-01-04,119339.66249999999
2012-01-03,115452.6
2011-12-30,114766.956
2011-12-29,114239.689
2011-12-28,115485.74999999999
2011-12-27,112859.64
2011-12-23,112324.85759999999
2011-12-22,111408.75
2011-12-21,110062.605
2011-12-20,106039.296
2011-12-19,106937.96800000001
2011-12-16,106498.8
2011-12-15,109408.17
2011-12-14,116633.625
2011-12-13,113349.44
2011-12-12,115532.716
2011-12-09,112267.27200000001
2011-12-08,115360.96
2011-12-07,115189.5675
2011-12-06,114367.3475
2011-12-05,115012.46450000002
2011-12-02,112950.0
2011-12-01,113254.668
2011-11-30,112153.75200000001
2011-11-29,110174.025
2011-11-28,109136.62499999999
2011-11-25,106738.797
2011-11-23,109109.1925
2011-11-22,108047.51999999999
2011-11-21,108664.437
2011-11-18,110581.25400000002
2011-11-17,114281.568
2011-11-16,110453.77199999998
2011-11-15,108138.12000000001
2011-11-14,109369.02
2011-11-11,110566.58900000002
2011-11-10,108427.3
2011-11-09,109303.3305
2011-11-08,109895.781
2011-11-07,108281.52
2011-11-04,107047.216
2011-11-03,106603.736
2011-11-02,105536.94
2011-11-01,106504.032
2011-10-31,108401.27
2011-10-28,108761.54700000002
2011-10-27,106482.99200000001
2011-10-26,107441.43600000002
2011-10-25,107864.11600000001
2011-10-24,102832.165
2011-10-21,102303.55
2011-10-20,102493.44
2011-10-19,106017.91200000001
2011-10-18,101759.1
2011-10-17,102797.74799999999
2011-10-14,99915.33949999999
2011-10-13,99334.128
2011-10-12,100399.68000000001
2011-10-11,100603.23000000001
2011-10-10,97686.375
2011-10-07,97023.87849999999
2011-10-06,90980.994
2011-10-05,89541.47499999999
2011-10-04,85285.32
2011-10-03,86977.73199999999
2011-09-30,91646.9775
2011-09-29,88607.92800000001
2011-09-28,90230.46
2011-09-27,87753.96
2011-09-26,85644.85600000001
2011-09-23,85899.36000000002
2011-09-22,90950.244
2011-09-21,92643.55900000001
2011-09-20,91539.77600000001
2011-09-19,93225.6
2011-09-16,95071.459
2011-09-15,94970.34
2011-09-14,96477.19200000001
2011-09-13,95834.73000000001
2011-09-12,94364.28000000001
2011-09-09,96075.771
2011-09-08,96805.173
2011-09-07,93662.2
2011-09-06,93757.224
2011-09-02,96091.033
2011-09-01,94816.878
2011-08-31,95151.80350000001
2011-08-30,94038.246
2011-08-29,92113.735
2011-08-26,91220.7345
2011-08-25,92635.1505
2011-08-24,92060.98199999999
2011-08-23,91982.94
2011-08-22,88403.692
2011-08-19,87161.73
2011-08-18,92392.37
2011-08-17,92108.25
2011-08-16,92116.608
2011-08-15,90083.475
2011-08-12,90015.71
2011-08-11,86399.885
2011-08-10,85995.0
2011-08-09,85528.05999999998
2011-08-08,90149.77799999999
2011-08-05,90896.795
2011-08-04,96867.98399999998
2011-08-03,98273.25
2011-08-02,100730.70199999999
2011-08-01,101933.51999999999
2011-07-29,102751.55799999999
2011-07-28,102707.39300000001
2011-07-27,105577.11
2011-07-26,105594.75
2011-07-25,105635.86400000002
2011-07-22,105166.88000000002
2011-07-21,104645.20400000001
2011-07-20,104840.34599999999
2011-07-19,102170.0
2011-07-18,103606.5485
2011-07-15,102512.025
2011-07-14,104528.64899999999
2011-07-13,104215.8
2011-07-12,102849.344
2011-07-11,104133.95999999999
2011-07-08,106589.47050000001
2011-07-07,104473.264
2011-07-06,104333.2
2011-07-05,102901.33200000001
2011-07-01,102881.792
2011-06-30,103537.36600000001
2011-06-29,101642.582
2011-06-28,98111.93599999999
2011-06-27,98963.29599999999
2011-06-24,100374.60399999999
2011-06-23,102178.56000000001
2011-06-22,101785.856
2011-06-21,100735.47499999999
2011-06-20,100391.04
2011-06-17,102546.32999999999
2011-06-16,102474.86600000001
2011-06-15,107918.55200000001
2011-06-14,104624.184
2011-06-13,106414.79800000001
2011-06-10,109890.452
2011-06-09,109713.12299999999
2011-06-08,108980.35200000001
2011-06-07,107990.49599999998
2011-06-06,110371.62199999999
2011-06-03,109600.2985
2011-06-02,108072.57
2011-06-01,111551.55200000001
2011-05-31,109590.99600000001
2011-05-27,109595.072
2011-05-26,110559.14199999999
2011-05-25,107712.9135
2011-05-24,105577.29600000002
2011-05-23,107395.23200000002
2011-05-20,106754.22
2011-05-19,107680.94400000002
2011-05-18,106326.90749999999
2011-05-17,104811.13500000001
2011-05-16,106747.416
2011-05-13,105568.604
2011-05-12,105515.94750000001
2011-05-11,111051.98999999999
2011-05-10,110430.31999999999
2011-05-09,106047.099
2011-05-06,107830.58400000002
2011-05-05,117540.0534
2011-05-04,120004.79000000001
2011-05-03,121781.14200000002
2011-05-02,123445.37100000001
2011-04-29,123425.07999999999
2011-04-28,122904.432
2011-04-27,121501.35100000001
2011-04-26,121794.90000000001
2011-04-25,122832.55600000001
2011-04-21,121048.05300000001
2011-04-20,117462.19499999999
2011-04-19,117024.76800000001
2011-04-18,118840.98000000001
2011-04-15,118102.05
2011-04-14,116699.768
2011-04-13,115084.70999999999
2011-04-12,119687.19949999999
2011-04-11,124947.84
2011-04-08,122124.23999999999
2011-04-07,121058.38
2011-04-06,120155.0735
2011-04-05,120670.05
2011-04-04,121474.30750000001
2011-04-01,119521.02
2011-03-31,116926.2945
2011-03-30,117725.59499999999
2011-03-29,117800.39899999999
2011-03-28,119974.06850000001
2011-03-25,119755.10299999999
2011-03-24,118683.62
2011-03-23,117982.4625
2011-03-22,114979.91500000001
2011-03-21,113858.694
2011-03-18,113530.501
2011-03-17,109710.13499999998
2011-03-16,109136.70000000001
2011-03-15,113599.365
2011-03-14,112693.26950000001
2011-03-11,115613.69600000001
2011-03-10,117756.93000000001
2011-03-09,118258.432
2011-03-08,118637.775
2011-03-07,118039.96750000001
2011-03-04,114900.66
2011-03-03,114881.58
2011-03-02,111557.92
2011-03-01,108315.49
2011-02-28,109763.47499999999
2011-02-25,108587.9625
2011-02-24,111440.22
2011-02-23,107305.12000000001
2011-02-22,96452.1925
2011-02-18,96111.36000000002
2011-02-17,93711.0625
2011-02-16,93221.76
2011-02-15,94605.084
2011-02-14,95242.725
2011-02-11,97693.41500000001
2011-02-10,96835.6735
2011-02-09,97775.22249999999
2011-02-08,97568.7902
2011-02-07,99101.515
2011-02-04,101066.0445
2011-02-03,101887.065
2011-02-02,101371.20000000001
2011-02-01,103125.7
2011-01-31,100793.39099999999
2011-01-28,94882.52799999999
2011-01-27,97311.825
2011-01-26,96318.91
2011-01-25,97789.885
2011-01-24,99301.75
2011-01-21,99244.77500000001
2011-01-20,102173.55
2011-01-19,102940.18000000001
2011-01-18,102875.54200000002
2011-01-14,102127.176
2011-01-13,103270.0
2011-01-12,102623.09000000001
2011-01-11,100545.198
2011-01-10,99755.65
2011-01-07,99762.443
2011-01-06,103710.2845
2011-01-05,102103.115
2011-01-04,105261.6
2011-01-03,105088.679
2010-12-31,103313.29050000002
2010-12-30,105018.214
2010-12-29,105467.04849999999
2010-12-28,104871.529
2010-12-27,105281.4735
2010-12-23,104554.879
2010-12-22,103960.9475
2010-12-21,101643.885
2010-12-20,100979.32700000002
2010-12-17,100523.28
2010-12-16,100734.48000000001
2010-12-15,100948.18000000001
2010-12-14,99875.175
2010-12-13,99753.53600000001
2010-12-10,100702.2525
2010-12-09,101323.3375
2010-12-08,101690.84999999999
2010-12-07,102969.36
2010-12-06,104197.59999999999
2010-12-03,101610.273
2010-12-02,98856.52
2010-12-01,95995.667
2010-11-30,99797.03
2010-11-29,94681.15000000001
2010-11-26,95338.3515
2010-11-24,91599.68999999999
2010-11-23,92929.307
2010-11-22,93018.445
2010-11-19,93243.71199999998
2010-11-18,90747.6
2010-11-17,91520.766
2010-11-16,93993.754
2010-11-15,94630.05
2010-11-12,98082.14
2010-11-11,97346.58499999999
2010-11-10,95509.96
2010-11-09,96184.93
2010-11-08,97165.4454
2010-11-05,96838.718
2010-11-04,95399.5044
2010-11-03,94536.585
2010-11-02,94379.59999999999
2010-11-01,91582.38
2010-10-29,91742.20800000001
2010-10-28,91677.1185
2010-10-27,93251.88799999999
2010-10-26,92518.96949999999
2010-10-25,93368.38500000001
2010-10-22,90001.84049999999
2010-10-21,91828.62000000001
2010-10-20,88433.422
2010-10-19,92356.53000000001
2010-10-18,91340.912
2010-10-15,92509.5459
2010-10-14,92456.0455
2010-10-13,91591.776
2010-10-12,91477.816
2010-10-11,93149.532
2010-10-08,91413.318
2010-10-07,93537.19099999999
2010-10-06,94122.7
2010-10-05,92627.5395
2010-10-04,93686.96
2010-10-01,91536.56
2010-09-30,89471.844
2010-09-29,88001.094
2010-09-28,87768.9351
2010-09-27,88013.9112
2010-09-24,86990.71750000001
2010-09-23,86881.75600000001
2010-09-22,86962.82040000001
2010-09-21,86493.743
2010-09-20,85239.297
2010-09-17,86321.9005
2010-09-16,88260.40000000001
2010-09-15,89428.91679999999
2010-09-14,90518.09490000001
2010-09-13,90047.53
2010-09-10,87200.52
2010-09-09,87571.7404
2010-09-08,87132.499
2010-09-07,88045.5
2010-09-03,89803.60500000001
2010-09-02,88462.879
2010-09-01,85057.71
2010-08-31,88659.5679
2010-08-30,90665.685
2010-08-27,87359.35680000001
2010-08-26,86320.828
2010-08-25,84600.4684
2010-08-24,85917.592
2010-08-23,86814.76400000001
2010-08-20,87564.36750000001
2010-08-19,88976.66699999999
2010-08-18,89578.0125
2010-08-17,89099.973
2010-08-16,90039.59999999999
2010-08-13,88809.3
2010-08-12,89675.7345
2010-08-11,92838.606
2010-08-10,95154.496
2010-08-09,94272.2865
2010-08-06,95957.22
2010-08-05,95704.596
2010-08-04,97387.472
2010-08-03,96654.02249999999
2010-08-02,93855.76
2010-07-30,92648.0
2010-07-29,91652.88
2010-07-28,92037.374
2010-07-27,94243.89640000001
2010-07-26,95241.98200000002
2010-07-23,95193.7576
2010-07-22,92931.23700000001
2010-07-21,94661.70749999999
2010-07-20,91443.16000000002
2010-07-19,90788.28
2010-07-16,91638.578
2010-07-15,92227.14
2010-07-14,92000.66399999999
2010-07-13,90102.024
2010-07-12,92620.57
2010-07-09,92021.22
2010-07-08,91870.89
2010-07-07,88516.374
2010-07-06,87988.863
2010-07-02,89158.823
2010-07-01,93002.81150000001
2010-06-30,90778.37999999999
2010-06-29,93451.77
2010-06-28,94693.35
2010-06-25,90899.688
2010-06-24,90508.40000000001
2010-06-23,91923.21599999999
2010-06-22,90735.4175
2010-06-21,93884.27500000001
2010-06-18,92740.325
2010-06-17,93358.23000000001
2010-06-16,93812.84400000001
2010-06-15,91967.09999999999
2010-06-14,91104.90900000001
2010-06-11,94656.768
2010-06-10,90889.64800000002
2010-06-09,89543.32410000001
2010-06-08,87022.27560000001
2010-06-07,84982.79999999999
2010-06-04,89561.84400000001
2010-06-03,89656.05
2010-06-02,86579.79
2010-06-01,89497.0427
2010-05-28,90591.55
2010-05-27,88722.108
2010-05-26,87575.0
2010-05-25,85375.86000000002
2010-05-24,85654.998
2010-05-21,83041.64
2010-05-20,83713.40000000001
2010-05-19,79918.804
2010-05-18,81237.15
2010-05-17,82253.3925
2010-05-14,83823.27100000001
2010-05-13,85620.715
2010-05-12,86230.0125
2010-05-11,87431.27900000001
2010-05-10,87393.3075
2010-05-07,88881.0975
2010-05-06,91116.62749999999
2010-05-05,91616.015
2010-05-04,95757.907
2010-05-03,95600.11
2010-04-30,94771.292
2010-04-29,93008.7795
2010-04-28,91570.77600000001
2010-04-27,92740.395
2010-04-26,94393.933
2010-04-23,92933.18750000001
2010-04-22,92576.57699999999
2010-04-21,93512.7855
2010-04-20,90998.5755
2010-04-19,92182.164
2010-04-16,94593.40499999998
2010-04-15,95458.8965
2010-04-14,94184.343
2010-04-13,93977.04
2010-04-12,95190.25050000001
2010-04-09,95775.86400000002
2010-04-08,96028.132
2010-04-07,97392.438
2010-04-06,97300.595
2010-04-05,96050.52900000001
2010-04-01,93621.616
2010-03-31,93220.875
2010-03-30,93472.5
2010-03-29,90582.936
2010-03-26,91300.122
2010-03-25,91797.975
2010-03-24,92846.19799999999
2010-03-23,92846.16900000001
2010-03-22,91483.27200000001
2010-03-19,93188.99699999999
2010-03-18,94000.78149999998
2010-03-17,92790.345
2010-03-16,90299.04000000001
2010-03-15,91960.855
2010-03-12,92631.18000000001
2010-03-11,92777.5858
2010-03-10,91986.2554
2010-03-09,92702.0475
2010-03-08,92513.4869
2010-03-05,91619.45999999999
2010-03-04,92675.44
2010-03-03,90988.7
2010-03-02,90652.84
2010-03-01,92135.36
2010-02-26,90706.14
2010-02-25,93496.902
2010-02-24,91331.846
2010-02-23,92494.6725
2010-02-22,92074.95
2010-02-19,90164.68500000001
2010-02-18,88667.08800000002
2010-02-17,88492.73999999999
2010-02-16,84900.94
2010-02-12,86391.68999999999
2010-02-11,85645.945
2010-02-10,85131.52300000002
2010-02-09,83292.16
2010-02-08,83533.914
2010-02-05,85672.26800000001
2010-02-04,90314.7895
2010-02-03,88299.831
2010-02-02,86083.578
2010-02-01,84465.264
2010-01-29,86174.2125
2010-01-28,85535.25
2010-01-27,86057.818
2010-01-26,87422.664
2010-01-25,86155.51999999999
2010-01-22,86988.48000000001
2010-01-21,89294.828
2010-01-20,90238.72
2010-01-19,88943.625
2010-01-15,89282.16
2010-01-14,89551.89799999999
2010-01-13,89723.24200000001
2010-01-12,92164.60999999999
2010-01-11,93032.79999999999
2010-01-08,92629.9875
2010-01-07,93159.04000000001
2010-01-06,91584.32100000001
2010-01-05,92690.86499999999
2010-01-04,89918.196
2009-12-31,90395.05600000001
2009-12-30,90698.8
2009-12-29,91565.7462
2009-12-28,90860.9536
2009-12-24,89489.2878
2009-12-23,86983.47
2009-12-22,85802.955
2009-12-21,85729.2885
2009-12-18,85310.082
2009-12-17,85724.09
2009-12-16,83485.01
2009-12-15,82520.4555
2009-12-14,81565.9746
2009-12-11,82981.8516
2009-12-10,82359.51599999999
2009-12-09,84928.88
2009-12-08,85979.86
2009-12-07,87965.9
2009-12-04,88417.78
2009-12-03,88904.62000000001
2009-12-02,90473.06000000001
2009-12-01,89842.025
2009-11-30,87906.195
2009-11-27,89470.0
2009-11-25,87166.58499999999
2009-11-24,89764.55
2009-11-23,90512.52
2009-11-20,90780.3
2009-11-19,92239.41049999998
2009-11-18,91660.086
2009-11-17,91179.93600000002
2009-11-16,88220.16
2009-11-13,88961.14700000001
2009-11-12,92128.125
2009-11-11,91066.95999999999
2009-11-10,91530.12399999998
2009-11-09,89745.175
2009-11-06,92113.14
2009-11-05,93176.54500000001
2009-11-04,91748.115
2009-11-03,90443.838
2009-11-02,89004.31199999999
2009-10-30,93224.688
2009-10-29,92531.25
2009-10-28,93440.826
2009-10-27,93755.088
2009-10-26,94444.9875
2009-10-23,96427.17900000002
2009-10-22,96048.60800000001
2009-10-21,93259.4535
2009-10-20,94715.9975
2009-10-19,92732.22400000002
2009-10-16,92273.90400000001
2009-10-15,89515.221
2009-10-14,87635.76000000001
2009-10-13,84893.29740000001
2009-10-12,84670.33679999999
2009-10-09,83581.3976
2009-10-08,81107.59999999999
2009-10-07,82438.86
2009-10-06,81993.42000000001
2009-10-05,81461.289
2009-10-02,81852.22499999999
2009-10-01,81910.40000000001
2009-09-30,77950.635
2009-09-29,78270.393
2009-09-28,77130.90000000001
2009-09-25,77413.152
2009-09-24,80274.08399999999
2009-09-23,84236.87999999999
2009-09-22,82837.63
2009-09-21,85633.54000000001
2009-09-18,85851.92
2009-09-17,86244.137
2009-09-16,83916.8
2009-09-15,82364.05
2009-09-14,83567.77500000001
2009-09-11,87000.375
2009-09-10,86469.48
2009-09-09,86023.98
2009-09-08,82210.931
2009-09-04,83532.75
2009-09-03,83415.6
2009-09-02,82830.95
2009-09-01,85496.4
2009-08-31,86975.0
2009-08-28,89821.80799999999
2009-08-27,88233.7856
2009-08-26,88902.09999999999
2009-08-25,92040.871
2009-08-24,91929.375
2009-08-21,91100.0
2009-08-20,89855.61000000002
2009-08-19,87412.075
2009-08-18,83333.0
2009-08-17,84510.965
2009-08-14,88302.40500000001
2009-08-13,87314.41200000001
2009-08-12,86530.14
2009-08-11,88450.0
2009-08-10,88076.021
2009-08-07,90509.32400000001
2009-08-06,89119.481
2009-08-05,88805.43
2009-08-04,88251.147
2009-08-03,86444.82
2009-07-31,82122.066
2009-07-30,76940.64
2009-07-29,81716.34000000001
2009-07-28,83236.244
2009-07-27,82850.875
2009-07-24,81136.498
2009-07-23,80278.5
2009-07-22,80409.595
2009-07-21,80050.98000000001
2009-07-20,78616.55200000001
2009-07-17,77264.736
2009-07-16,77214.8
2009-07-15,74629.878
2009-07-14,75337.378
2009-07-13,74705.28
2009-07-10,75393.24
2009-07-09,75746.71
2009-07-08,78541.755
2009-07-07,81226.026
2009-07-06,85559.332
2009-07-02,90228.27
2009-07-01,90626.88
2009-06-30,91447.51999999999
2009-06-29,88328.375
2009-06-26,89933.207
2009-06-25,86861.4655
2009-06-24,87589.7625
2009-06-23,85488.66500000001
2009-06-22,88606.542
2009-06-19,90842.81999999999
2009-06-18,90670.84599999999
2009-06-17,90143.58
2009-06-16,90720.993
2009-06-15,92354.63
2009-06-12,92594.51200000002
2009-06-11,91701.045
2009-06-10,89738.077
2009-06-09,87301.5555
2009-06-08,86247.16799999999
2009-06-05,86304.26100000001
2009-06-04,83729.42100000002
2009-06-03,85373.925
2009-06-02,85131.64800000002
2009-06-01,83522.148
2009-05-29,81642.58499999999
2009-05-28,79439.6025
2009-05-27,78720.78439999999
2009-05-26,76804.275
2009-05-22,75778.3125
2009-05-21,76325.916
2009-05-20,74063.526
2009-05-19,74482.44
2009-05-18,71392.1975
2009-05-15,75013.156
2009-05-14,72722.481
2009-05-13,73682.64749999999
2009-05-12,72264.78
2009-05-11,72662.127
2009-05-08,70014.8
2009-05-07,70369.37
2009-05-06,66886.908
2009-05-05,68668.614
2009-05-04,66243.318
2009-05-01,63886.20500000001
2009-04-30,62669.781
2009-04-29,61606.825000000004
2009-04-28,61718.19000000001
2009-04-27,64609.881
2009-04-24,62504.385
2009-04-23,61141.041000000005
2009-04-22,61750.58
2009-04-21,58023.32
2009-04-20,64104.479999999996
2009-04-17,65902.607
2009-04-16,67164.58
2009-04-15,66164.444
2009-04-14,66336.88799999999
2009-04-13,69316.0
2009-04-09,67091.284
2009-04-08,64877.095
2009-04-07,69854.427
2009-04-06,69786.31999999999
2009-04-03,69429.36
2009-04-02,64118.73000000001
2009-04-01,64671.264
2009-03-31,64375.04
2009-03-30,69539.52500000001
2009-03-27,71766.0
2009-03-26,71334.0
2009-03-25,71240.607
2009-03-24,70834.897
2009-03-23,69671.74500000001
2009-03-20,67577.91
2009-03-19,67881.45
2009-03-18,66945.585
2009-03-17,67284.035
2009-03-16,61194.02
2009-03-13,62307.758
2009-03-12,57926.9245
2009-03-11,62969.9931
2009-03-10,65188.4625
2009-03-09,64624.56
2009-03-06,61001.668
2009-03-05,62834.028000000006
2009-03-04,58217.522000000004
2009-03-03,57244.755
2009-03-02,65789.475
2009-02-27,65895.102
2009-02-26,62932.193999999996
2009-02-25,58997.768000000004
2009-02-24,59078.621999999996
2009-02-23,61740.42
2009-02-20,62055.534
2009-02-19,53186.612499999996
2009-02-18,54576.91900000001
2009-02-17,59758.705
2009-02-13,52758.062
2009-02-12,54363.124
2009-02-11,57534.01499999999
2009-02-10,60391.464
2009-02-09,59544.828
2009-02-06,62231.85
2009-02-05,59309.509999999995
2009-02-04,60132.3095
2009-02-03,58969.92
2009-02-02,59602.299999999996
2009-01-30,58364.145
2009-01-29,59209.328
2009-01-28,58744.01
2009-01-27,64151.94499999999
2009-01-26,63360.195
2009-01-23,59434.914000000004
2009-01-22,60766.645000000004
2009-01-21,56742.17
2009-01-20,50169.548
2009-01-16,49335.552
2009-01-15,51805.51600000001
2009-01-14,53298.08
2009-01-13,51455.025
2009-01-12,56851.1
2009-01-09,59047.950000000004
2009-01-08,59294.06700000001
2009-01-07,66563.75
2009-01-06,66225.72
2009-01-05,64534.176
2009-01-02,59931.376
2008-12-31,53012.67800000001
2008-12-30,54989.744
2008-12-29,51893.76
2008-12-26,47941.530000000006
2008-12-24,53709.885
2008-12-23,53509.1725
2008-12-22,56696.75
2008-12-19,47379.129
2008-12-18,52024.896
2008-12-17,57741.25
2008-12-16,59738.55
2008-12-15,61993.635
2008-12-12,59361.0
2008-12-11,55388.47
2008-12-10,52917.32
2008-12-09,56027.195
2008-12-08,53322.102
2008-12-05,57211.704
2008-12-04,62392.5
2008-12-03,62369.784
2008-12-02,63109.31500000001
2008-12-01,71276.369
2008-11-28,71040.68999999999
2008-11-26,66143.835
2008-11-25,74556.61499999999
2008-11-24,68936.925
2008-11-21,65193.0825
2008-11-20,73060.29000000001
2008-11-19,78275.7
2008-11-18,79574.71549999999
2008-11-17,82409.176
2008-11-14,88045.675
2008-11-13,80856.468
2008-11-12,85290.4
2008-11-11,89537.52600000001
2008-11-10,90759.48
2008-11-07,89233.436
2008-11-06,95706.189
2008-11-05,105269.5
2008-11-04,93900.84
2008-11-03,99269.695
2008-10-31,97799.454
2008-10-30,98878.6925
2008-10-29,93063.825
2008-10-28,87198.24
2008-10-27,90789.17
2008-10-24,96400.08300000001
2008-10-23,92830.45199999999
2008-10-22,96409.4565
2008-10-21,100309.93000000001
2008-10-20,95648.08
2008-10-17,98787.105
2008-10-16,94421.44
2008-10-15,98173.6875
2008-10-14,102655.8
2008-10-13,105269.66800000002
2008-10-10,106408.79700000002
2008-10-09,121260.84
2008-10-08,129235.08
2008-10-07,130321.95199999999
